EigenValues:
(-3.09042e+06,0)
(-2.94365e+06,0)
(-2.8003e+06,0)
(-2.66037e+06,0)
(-2.5239e+06,0)
(-2.39088e+06,0)
(-2.26135e+06,0)
(-2.1353e+06,0)
(-2.01275e+06,0)
(-1.89372e+06,0)
(-1.77822e+06,0)
(-1.66626e+06,0)
(-1.55786e+06,0)
(-1.45301e+06,0)
(-1.35175e+06,0)
(-1.25407e+06,0)
(-1.16e+06,0)
(-1.06953e+06,0)
(-982673,0)
(-899447,0)
(-819857,0)
(-743912,0)
(-671619,0)
(-602987,0)
(-538023,0)
(-476733,0)
(-419125,0)
(-365205,0)
(-314978,0)
(-268450,0)
(-225626,0)
(-186510,0)
(-151107,0)
(-119420,0)
(-91453.2,0)
(-67209.3,0)
(-46691.1,0)
(-29901,0)
(-16843.3,0)
(-9636.23,0)
(-9614.83,0)
(-7486.44,0)
(-1902.09,0)
(-18.3625,0)

EigenVectors:
Eigenvector 1: (0.00023736,0) (-4.89401e-07,0) (1.96528e-12,0) (-4.45624e-14,0) (1.01023e-15,0) (-2.26018e-17,0) (2.30354e-19,0) (2.71005e-19,0) (-3.38756e-19,0) (1.35503e-19,0) (-3.18431e-19,0) (2.10029e-19,0) (-2.03254e-19,0) (1.08402e-19,0) (-8.13015e-20,0) (-9.48518e-20,0) (-6.77513e-21,0) (-6.77513e-20,0) (-5.4201e-20,0) (-1.82928e-19,0) (-9.48518e-20,0) (-5.4201e-20,0) (5.4201e-20,0) (-4.74259e-20,0) (-4.74259e-20,0) (-1.01627e-19,0) (-1.35503e-20,0) (-4.74259e-20,0) (-1.35503e-20,0) (-4.74259e-20,0) (0,0) (-9.48518e-20,0) (2.71005e-20,0) (-6.09761e-20,0) (1.35503e-20,0) (-6.77513e-20,0) (1.35503e-20,0) (-7.45264e-20,0) (0,0) (-7.45264e-20,0) (2.03254e-20,0) (-1.01627e-19,0) (3.38756e-20,0) (-1.15177e-19,0) (2.03254e-20,0) (-1.08402e-19,0) (2.03254e-20,0) (-9.48518e-20,0) (1.69378e-20,0) (-8.13015e-20,0) (2.71005e-20,0) (-7.7914e-20,0) (1.69378e-20,0) (-8.46891e-20,0) (2.03254e-20,0) (-1.1179e-19,0) (6.09761e-20,0) (-9.48518e-20,0) (3.55694e-20,0) (-1.18565e-19,0) (5.08135e-21,0) (-1.01627e-19,0) (7.11388e-20,0) (-1.06708e-19,0) (5.25072e-20,0) (-8.97704e-20,0) (4.2768e-20,0) (-1.17718e-19,0) (3.42991e-20,0) (-1.18353e-19,0) (3.34522e-20,0) (-9.56987e-20,0) (5.25072e-20,0) (-9.3158e-20,0) (6.60575e-20,0) (-9.99331e-20,0) (6.26699e-20,0) (-1.13483e-19,0) (4.23445e-20,0) (-1.08402e-19,0) (4.74259e-20,0) (-1.15177e-19,0) (6.09761e-20,0) (-8.46891e-20,0) (7.45264e-20,0) (-9.48518e-20,0) (5.08135e-20,0) (-1.1179e-19,0) (6.43637e-20,0) (-1.01627e-19,0) (6.09761e-20,0) (-7.45264e-20,0) (4.06508e-20,0) (-1.01627e-19,0) (7.45264e-20,0) (-8.80766e-20,0) (5.4201e-20,0) (-8.80766e-20,0) (6.09761e-20,0) (-1.15177e-19,0) (6.77513e-20,0) (-9.48518e-20,0) (5.4201e-20,0) (-7.45264e-20,0) (6.09761e-20,0) (-8.80766e-20,0) (6.77513e-20,0) (-1.01627e-19,0) (6.77513e-20,0) (-8.13015e-20,0) (6.09761e-20,0) (-1.01627e-19,0) (4.74259e-20,0) (-7.45264e-20,0) (6.09761e-20,0) (-6.09761e-20,0) (7.45264e-20,0) (-6.09761e-20,0) (7.45264e-20,0) (-4.74259e-20,0) (6.09761e-20,0) (-4.06508e-20,0) (8.13015e-20,0) (-1.15177e-19,0) (8.13015e-20,0) (-5.4201e-20,0) (6.77513e-20,0) (-4.06508e-20,0) (9.48518e-20,0) (-2.71005e-20,0) (9.48518e-20,0) (0,0) (2.71005e-20,0) (-4.06508e-20,0) (8.13015e-20,0) (-5.4201e-20,0) (9.48518e-20,0) (1.35503e-20,0) (5.4201e-20,0) (0,0) (8.13015e-20,0) (-2.71005e-20,0) (1.08402e-19,0) (-5.4201e-20,0) (6.09761e-20,0) (-3.38756e-20,0) (8.13015e-20,0) (-2.03254e-20,0) (8.80766e-20,0) (2.71005e-20,0) (6.77513e-20,0) (-6.77513e-21,0) (5.4201e-20,0) (-6.77513e-21,0) (7.45264e-20,0) (1.35503e-20,0) (6.77513e-20,0) (6.77513e-21,0) (7.45264e-20,0) (-6.77513e-21,0) (8.80766e-20,0) (3.38756e-20,0) (4.74259e-20,0) (-1.35503e-20,0) (2.03254e-20,0) (-3.38756e-20,0) (3.38756e-20,0) (2.71005e-20,0) (1.08402e-19,0) (0,0) (6.77513e-20,0) (-3.38756e-20,0) (7.45264e-20,0) (4.06508e-20,0) (8.80766e-20,0) (1.35503e-20,0) (4.74259e-20,0) (0,0) (4.74259e-20,0) (2.03254e-20,0) (3.38756e-20,0) (3.72632e-20,0) (4.40383e-20,0) (1.01627e-20,0) (4.40383e-20,0) (4.74259e-20,0) (3.38756e-20,0) (2.03254e-20,0) (5.08135e-20,0) (6.77513e-21,0) (6.43637e-20,0) (1.69378e-20,0) (4.91197e-20,0) (0,0) (5.75886e-20,0) (3.38756e-21,0) (4.57321e-20,0) (3.21819e-20,0) (4.82728e-20,0) (1.69378e-20,0) (3.72632e-20,0) (1.84199e-20,0) (7.43676e-20,0) (1.27034e-20,0) (2.83708e-20,0) (1.01627e-20,0) (4.31914e-20,0) (2.20192e-20,0) (4.57321e-20,0) (0,0) (3.55694e-20,0) (3.38756e-21,0) (3.04881e-20,0) (1.35503e-20,0) (1.69378e-20,0) (-3.38756e-21,0) (3.04881e-20,0) (-3.38756e-21,0) (3.38756e-21,0) (-2.71005e-20,0) (1.35503e-20,0) (-1.01627e-20,0) (1.01627e-20,0) (-1.69378e-20,0) (0,0) (6.77513e-21,0) (3.38756e-20,0) (-6.77513e-21,0) (1.35503e-20,0) (-6.77513e-21,0) (0,0) (-3.38756e-20,0) (-2.71005e-20,0) (-2.03254e-20,0) (0,0) (-2.03254e-20,0) (6.77513e-21,0) (-1.35503e-20,0) (-1.35503e-20,0) (-6.77513e-21,0) (-1.35503e-20,0) (0,0) (-2.03254e-20,0) (-4.06508e-20,0) (0,0) (-2.03254e-20,0) (0,0) (-6.77513e-21,0) (-1.35503e-20,0) (-2.03254e-20,0) (6.77513e-21,0) (-2.71005e-20,0) (-4.06508e-20,0) (-4.06508e-20,0) (1.35503e-20,0) (-3.38756e-20,0) (-2.03254e-20,0) (-3.38756e-20,0) (-2.03254e-20,0) (-1.35503e-20,0) (-2.71005e-20,0) (0,0) (-4.06508e-20,0) (-5.4201e-20,0) (-4.06508e-20,0) (-2.71005e-20,0) (-2.71005e-20,0) (-2.71005e-20,0) (2.71005e-20,0) (0,0) (-2.71005e-20,0) (1.35503e-20,0) (-1.35503e-20,0) (-2.71005e-20,0) (2.71005e-20,0) (-2.71005e-20,0) (-2.71005e-20,0) (-2.71005e-20,0) (2.03254e-20,0) (0,0) (-2.03254e-20,0) (6.77513e-21,0) (-4.74259e-20,0) (-4.06508e-20,0) (3.38756e-20,0) (-1.35503e-20,0) (-2.71005e-20,0) (1.35503e-20,0) (-5.4201e-20,0) (2.71005e-20,0) (-2.03254e-20,0) (-2.71005e-20,0) (0,0) (-2.03254e-20,0) (-2.03254e-20,0) (6.77513e-21,0) (-3.38756e-20,0) (-5.4201e-20,0) (1.12467e-18,0) (-4.9621e-17,0) (2.18869e-15,0) (-9.65278e-14,0) (4.25703e-12,0) (-1.87742e-10,0) (8.27973e-09,0) (-0.00206185,0) (0.999998,0) 
Eigenvector 2: (0.999998,0) (-0.00206185,0) (8.27973e-09,0) (-1.87741e-10,0) (4.25611e-12,0) (-9.51235e-14,0) (9.70544e-16,0) (1.25244e-15,0) (-1.35204e-15,0) (7.18814e-16,0) (-1.14939e-15,0) (7.14814e-16,0) (-6.17474e-16,0) (3.8996e-16,0) (-5.26589e-17,0) (-1.69367e-16,0) (7.60925e-18,0) (-1.32182e-16,0) (-9.49955e-17,0) (-4.46225e-16,0) (-2.30011e-16,0) (4.02263e-17,0) (3.86634e-16,0) (-3.53188e-17,0) (-1.48718e-16,0) (-3.39006e-16,0) (1.48703e-16,0) (-1.58848e-16,0) (1.6346e-16,0) (-1.68996e-16,0) (1.74433e-16,0) (-1.79798e-16,0) (1.85088e-16,0) (-1.90301e-16,0) (1.95435e-16,0) (-2.00489e-16,0) (2.0546e-16,0) (-2.10347e-16,0) (2.15148e-16,0) (-2.19861e-16,0) (2.24485e-16,0) (-2.29019e-16,0) (2.3346e-16,0) (-2.37808e-16,0) (2.4206e-16,0) (-2.46217e-16,0) (2.50276e-16,0) (-2.54236e-16,0) (2.58097e-16,0) (-2.61857e-16,0) (2.65515e-16,0) (-2.6907e-16,0) (2.72522e-16,0) (-2.7587e-16,0) (2.79112e-16,0) (-2.82249e-16,0) (2.8528e-16,0) (-2.88203e-16,0) (2.9102e-16,0) (-2.93729e-16,0) (2.9633e-16,0) (-2.98822e-16,0) (3.01206e-16,0) (-3.03482e-16,0) (3.05649e-16,0) (-3.07707e-16,0) (3.09657e-16,0) (-3.11498e-16,0) (3.13231e-16,0) (-3.14855e-16,0) (3.16372e-16,0) (-3.17782e-16,0) (3.19084e-16,0) (-3.2028e-16,0) (3.2137e-16,0) (-3.22354e-16,0) (3.23234e-16,0) (-3.24009e-16,0) (3.24681e-16,0) (-3.25251e-16,0) (3.25718e-16,0) (-3.26085e-16,0) (3.26352e-16,0) (-3.2652e-16,0) (3.2659e-16,0) (-3.26564e-16,0) (3.26441e-16,0) (-3.26224e-16,0) (3.25914e-16,0) (-3.25512e-16,0) (3.25019e-16,0) (-3.24437e-16,0) (3.23766e-16,0) (-3.23009e-16,0) (3.22166e-16,0) (-3.2124e-16,0) (3.20232e-16,0) (-3.19142e-16,0) (3.17973e-16,0) (-3.16727e-16,0) (3.15405e-16,0) (-3.14008e-16,0) (3.12538e-16,0) (-3.10997e-16,0) (3.09386e-16,0) (-3.07708e-16,0) (3.05963e-16,0) (-3.04154e-16,0) (3.02283e-16,0) (-3.0035e-16,0) (2.98359e-16,0) (-2.9631e-16,0) (2.94205e-16,0) (-2.92046e-16,0) (2.89836e-16,0) (-2.87575e-16,0) (2.85265e-16,0) (-2.82909e-16,0) (2.80508e-16,0) (-2.78064e-16,0) (2.75579e-16,0) (-2.73053e-16,0) (2.7049e-16,0) (-2.67891e-16,0) (2.65258e-16,0) (-2.62592e-16,0) (2.59896e-16,0) (-2.5717e-16,0) (2.54417e-16,0) (-2.51638e-16,0) (2.48835e-16,0) (-2.4601e-16,0) (2.43164e-16,0) (-2.40299e-16,0) (2.37417e-16,0) (-2.34518e-16,0) (2.31606e-16,0) (-2.28681e-16,0) (2.25745e-16,0) (-2.22799e-16,0) (2.19845e-16,0) (-2.16884e-16,0) (2.13918e-16,0) (-2.10948e-16,0) (2.07976e-16,0) (-2.05002e-16,0) (2.02029e-16,0) (-1.99058e-16,0) (1.96089e-16,0) (-1.93125e-16,0) (1.90166e-16,0) (-1.87213e-16,0) (1.84268e-16,0) (-1.81332e-16,0) (1.78407e-16,0) (-1.75492e-16,0) (1.72589e-16,0) (-1.697e-16,0) (1.66825e-16,0) (-1.63965e-16,0) (1.61121e-16,0) (-1.58294e-16,0) (1.55485e-16,0) (-1.52695e-16,0) (1.49924e-16,0) (-1.47173e-16,0) (1.44444e-16,0) (-1.41737e-16,0) (1.39052e-16,0) (-1.3639e-16,0) (1.33752e-16,0) (-1.31139e-16,0) (1.28551e-16,0) (-1.25988e-16,0) (1.23452e-16,0) (-1.20942e-16,0) (1.18459e-16,0) (-1.16004e-16,0) (1.13576e-16,0) (-1.11177e-16,0) (1.08807e-16,0) (-1.06466e-16,0) (1.04154e-16,0) (-1.01872e-16,0) (9.96199e-17,0) (-9.73978e-17,0) (9.52061e-17,0) (-9.30449e-17,0) (9.09144e-17,0) (-8.88148e-17,0) (8.67462e-17,0) (-8.47086e-17,0) (8.27022e-17,0) (-8.0727e-17,0) (7.87831e-17,0) (-7.68704e-17,0) (7.49889e-17,0) (-7.31387e-17,0) (7.13197e-17,0) (-6.95319e-17,0) (6.77751e-17,0) (-6.60493e-17,0) (6.43543e-17,0) (-6.26901e-17,0) (6.10565e-17,0) (-5.94533e-17,0) (5.78805e-17,0) (-5.63377e-17,0) (5.48249e-17,0) (-5.33418e-17,0) (5.18881e-17,0) (-5.04637e-17,0) (4.90683e-17,0) (-4.77017e-17,0) (4.63636e-17,0) (-4.50537e-17,0) (4.37718e-17,0) (-4.25176e-17,0) (4.12907e-17,0) (-4.00909e-17,0) (3.89178e-17,0) (-3.77711e-17,0) (3.66506e-17,0) (-3.55558e-17,0) (3.44865e-17,0) (-3.34423e-17,0) (3.24228e-17,0) (-3.14277e-17,0) (3.04566e-17,0) (-2.95093e-17,0) (2.85852e-17,0) (-2.76841e-17,0) (2.68057e-17,0) (-2.59494e-17,0) (2.51149e-17,0) (-2.4302e-17,0) (2.35101e-17,0) (-2.2739e-17,0) (2.19882e-17,0) (-2.12574e-17,0) (2.05462e-17,0) (-1.98542e-17,0) (1.91811e-17,0) (-1.85264e-17,0) (1.78898e-17,0) (-1.72709e-17,0) (1.66694e-17,0) (-1.60849e-17,0) (1.55169e-17,0) (-1.49652e-17,0) (1.44294e-17,0) (-1.39091e-17,0) (1.34039e-17,0) (-1.29136e-17,0) (1.24376e-17,0) (-1.19758e-17,0) (1.15276e-17,0) (-1.10929e-17,0) (1.06712e-17,0) (-1.02622e-17,0) (9.86552e-18,0) (-9.48088e-18,0) (9.10793e-18,0) (-8.74634e-18,0) (8.39578e-18,0) (-8.05593e-18,0) (7.72646e-18,0) (-7.40708e-18,0) (7.09745e-18,0) (-6.79728e-18,0) (6.50625e-18,0) (-6.22406e-18,0) (5.95043e-18,0) (-5.68503e-18,0) (5.4276e-18,0) (-5.17783e-18,0) (4.93545e-18,0) (-4.70016e-18,0) (4.47169e-18,0) (-4.24976e-18,0) (4.0341e-18,0) (-3.82443e-18,0) (3.6205e-18,0) (-3.42203e-18,0) (3.22876e-18,0) (-3.04043e-18,0) (2.85678e-18,0) (-2.67756e-18,0) (2.50252e-18,0) (-2.33141e-18,0) (2.16397e-18,0) (-1.99995e-18,0) (1.83913e-18,0) (-1.68124e-18,0) (1.52606e-18,0) (-1.37334e-18,0) (1.22283e-18,0) (-1.07432e-18,0) (9.27549e-19,0) (-7.82294e-19,0) (6.38319e-19,0) (-4.95388e-19,0) (3.53271e-19,0) (-2.11733e-19,0) (7.05433e-20,0) (-1.0539e-24,0) (1.87585e-26,0) 
Eigenvector 3: (1.12053e-10,0) (-6.29568e-09,0) (0.000421219,0) (-0.00126354,0) (0.00210572,0) (-0.00294767,0) (0.00378931,0) (-0.00463054,0) (0.00547127,0) (-0.00631142,0) (0.00715088,0) (-0.00798958,0) (0.00882742,0) (-0.00966431,0) (0.0105002,0) (-0.0113349,0) (0.0121684,0) (-0.0130006,0) (0.0138314,0) (-0.0146607,0) (0.0154884,0) (-0.0163145,0) (0.0171388,0) (-0.0179613,0) (0.0187818,0) (-0.0196003,0) (0.0204168,0) (-0.021231,0) (0.0220429,0) (-0.0228525,0) (0.0236596,0) (-0.0244642,0) (0.0252661,0) (-0.0260653,0) (0.0268618,0) (-0.0276553,0) (0.0284459,0) (-0.0292334,0) (0.0300177,0) (-0.0307988,0) (0.0315767,0) (-0.0323511,0) (0.0331221,0) (-0.0338894,0) (0.0346532,0) (-0.0354132,0) (0.0361694,0) (-0.0369217,0) (0.0376701,0) (-0.0384144,0) (0.0391546,0) (-0.0398906,0) (0.0406222,0) (-0.0413496,0) (0.0420724,0) (-0.0427908,0) (0.0435045,0) (-0.0442136,0) (0.0449179,0) (-0.0456174,0) (0.046312,0) (-0.0470016,0) (0.0476861,0) (-0.0483656,0) (0.0490398,0) (-0.0497087,0) (0.0503723,0) (-0.0510305,0) (0.0516832,0) (-0.0523304,0) (0.0529719,0) (-0.0536078,0) (0.0542378,0) (-0.0548621,0) (0.0554804,0) (-0.0560928,0) (0.0566991,0) (-0.0572994,0) (0.0578935,0) (-0.0584814,0) (0.0590629,0) (-0.0596382,0) (0.060207,0) (-0.0607694,0) (0.0613252,0) (-0.0618744,0) (0.062417,0) (-0.0629528,0) (0.0634819,0) (-0.0640042,0) (0.0645196,0) (-0.0650281,0) (0.0655295,0) (-0.0660239,0) (0.0665113,0) (-0.0669914,0) (0.0674644,0) (-0.0679301,0) (0.0683885,0) (-0.0688396,0) (0.0692833,0) (-0.0697195,0) (0.0701482,0) (-0.0705694,0) (0.070983,0) (-0.071389,0) (0.0717872,0) (-0.0721778,0) (0.0725606,0) (-0.0729356,0) (0.0733028,0) (-0.0736621,0) (0.0740135,0) (-0.0743569,0) (0.0746923,0) (-0.0750197,0) (0.075339,0) (-0.0756503,0) (0.0759534,0) (-0.0762483,0) (0.076535,0) (-0.0768136,0) (0.0770838,0) (-0.0773458,0) (0.0775994,0) (-0.0778447,0) (0.0780817,0) (-0.0783102,0) (0.0785303,0) (-0.078742,0) (0.0789452,0) (-0.07914,0) (0.0793262,0) (-0.0795039,0) (0.0796731,0) (-0.0798336,0) (0.0799857,0) (-0.0801291,0) (0.0802639,0) (-0.08039,0) (0.0805075,0) (-0.0806164,0) (0.0807166,0) (-0.0808081,0) (0.080891,0) (-0.0809651,0) (0.0810305,0) (-0.0810873,0) (0.0811353,0) (-0.0811746,0) (0.0812051,0) (-0.081227,0) (0.0812401,0) (-0.0812444,0) (0.0812401,0) (-0.081227,0) (0.0812051,0) (-0.0811746,0) (0.0811353,0) (-0.0810873,0) (0.0810305,0) (-0.0809651,0) (0.080891,0) (-0.0808081,0) (0.0807166,0) (-0.0806164,0) (0.0805075,0) (-0.08039,0) (0.0802639,0) (-0.0801291,0) (0.0799857,0) (-0.0798336,0) (0.0796731,0) (-0.0795039,0) (0.0793262,0) (-0.07914,0) (0.0789452,0) (-0.078742,0) (0.0785303,0) (-0.0783102,0) (0.0780817,0) (-0.0778447,0) (0.0775994,0) (-0.0773458,0) (0.0770838,0) (-0.0768136,0) (0.076535,0) (-0.0762483,0) (0.0759534,0) (-0.0756503,0) (0.075339,0) (-0.0750197,0) (0.0746923,0) (-0.0743569,0) (0.0740135,0) (-0.0736621,0) (0.0733028,0) (-0.0729356,0) (0.0725606,0) (-0.0721778,0) (0.0717872,0) (-0.071389,0) (0.070983,0) (-0.0705694,0) (0.0701482,0) (-0.0697195,0) (0.0692833,0) (-0.0688396,0) (0.0683885,0) (-0.0679301,0) (0.0674644,0) (-0.0669914,0) (0.0665113,0) (-0.0660239,0) (0.0655295,0) (-0.0650281,0) (0.0645196,0) (-0.0640042,0) (0.0634819,0) (-0.0629528,0) (0.062417,0) (-0.0618744,0) (0.0613252,0) (-0.0607694,0) (0.060207,0) (-0.0596382,0) (0.0590629,0) (-0.0584814,0) (0.0578935,0) (-0.0572994,0) (0.0566991,0) (-0.0560928,0) (0.0554804,0) (-0.0548621,0) (0.0542378,0) (-0.0536078,0) (0.0529719,0) (-0.0523304,0) (0.0516832,0) (-0.0510305,0) (0.0503723,0) (-0.0497087,0) (0.0490398,0) (-0.0483656,0) (0.0476861,0) (-0.0470016,0) (0.046312,0) (-0.0456174,0) (0.0449179,0) (-0.0442136,0) (0.0435045,0) (-0.0427908,0) (0.0420724,0) (-0.0413496,0) (0.0406222,0) (-0.0398906,0) (0.0391546,0) (-0.0384144,0) (0.0376701,0) (-0.0369217,0) (0.0361694,0) (-0.0354132,0) (0.0346532,0) (-0.0338894,0) (0.0331221,0) (-0.0323511,0) (0.0315767,0) (-0.0307988,0) (0.0300177,0) (-0.0292334,0) (0.0284459,0) (-0.0276553,0) (0.0268618,0) (-0.0260653,0) (0.0252661,0) (-0.0244642,0) (0.0236596,0) (-0.0228525,0) (0.0220429,0) (-0.021231,0) (0.0204168,0) (-0.0196003,0) (0.0187818,0) (-0.0179613,0) (0.0171388,0) (-0.0163145,0) (0.0154884,0) (-0.0146607,0) (0.0138314,0) (-0.0130006,0) (0.0121684,0) (-0.0113349,0) (0.0105002,0) (-0.00966431,0) (0.00882742,0) (-0.00798958,0) (0.00715088,0) (-0.00631142,0) (0.00547127,0) (-0.00463054,0) (0.00378931,0) (-0.00294767,0) (0.00210572,0) (-0.00126354,0) (0.000421219,0) (-6.29568e-09,0) (1.12053e-10,0) 
